doc_id,sentence,adj,noun,coder_id
10650300457,he's going to come back and get more dirt.,more,dirt,udpipe
10650300504,now they've got a big hole in their back+yard.,big,hole,udpipe
10650300529,"yeah, that's a big digger.",big,digger,udpipe
10650300530,you're a little digger.,little,digger,udpipe
10650300533,it's a big digger.,big,digger,udpipe
10650300536,"he's going to scoop one more time, I think.",more,time,udpipe
10650300663,this is our lucky day at the park.,lucky,day,udpipe
10650300686,he's going to go away in the red truck.,red,truck,udpipe
10650300711,we'll make a real castle when we go to the beach.,real,castle,udpipe
10650300838,it's a big shovel.,big,shovel,udpipe
10650300896,"oh, you found a big rock.",big,rock,udpipe
10650301007,in your expert opinion?,expert,opinion,udpipe
10650301056,a red dump+truck.,red,dump,udpipe
10650301142,that's the same truck.,same,truck,udpipe
10650301143,same red dump+truck.,same,dump,udpipe
10650301143,same red dump+truck.,red,dump,udpipe
10650301148,"yeah, it's getting more rocks.",more,rocks,udpipe
10650301153,I bet it's getting more rocks.,more,rocks,udpipe
10650301164,the special dog beach.,special,beach,udpipe
10650301187,good job.,good,job,udpipe
10650301189,good job.,good,job,udpipe
10650301219,good job.,good,job,udpipe
10650301226,do you want to sit in a big chair?,big,chair,udpipe
10650301231,should I get your high+chair from the porch or do you want to sit in the big chair?,high,chair,udpipe
10650301231,should I get your high+chair from the porch or do you want to sit in the big chair?,big,chair,udpipe
10650301252,little boys eat goldfish.,little,boys,udpipe
10650301253,little boys and their Mommies.,little,boys,udpipe
10650301291,it's not a good place for a book.,good,place,udpipe
10650301302,want some more milk?,more,milk,udpipe
10650301306,good job.,good,job,udpipe
10650301311,"oh no, you want to sit in your own chair.",own,chair,udpipe
10650301408,want some more milk?,more,milk,udpipe
10650301466,and two Spot books.,spot,books,udpipe
10650301477,these are Spot's favorite baby animals.,favorite,animals,udpipe
10650301519,it has a curly tail.,curly,tail,udpipe
10650301568,that's a funny drawing.,funny,drawing,udpipe
10650301593,that's a good book.,good,book,udpipe
10650301631,on the blue bike.,blue,bike,udpipe
10650301634,blue birdie.,blue,birdie,udpipe
10650301648,I've never seen a red bone before.,red,bone,udpipe
10650301698,"we're going to go to the library today, I think.",library,today,udpipe
10650301700,"yeah, either before or after the doctor visit we're going to go to the library and get more books.",more,books,udpipe
10650301720,good job.,good,job,udpipe
10650301749,next time we go to the park you can ride the horsie again.,next,time,udpipe
10650301775,that's a dead fly.,dead,fly,udpipe
10650301893,"oh, good job.",good,job,udpipe
10650301901,where's the purple piece?,purple,piece,udpipe
10650400017,"do you have a favorite color, Jay?",favorite,color,udpipe
10650400042,"you get a little dizzy when you spin, don't you?",little,dizzy,udpipe
10650400074,that was a long time ago.,long,time,udpipe
10650400078,last winter.,last,winter,udpipe
10650400144,those are Halloween pumpkins.,halloween,pumpkins,udpipe
10650400187,back hurts a little bit?,little,bit,udpipe
10650400212,the big ones are the Megablocks and the little ones are the Legos.,big,ones,udpipe
10650400212,the big ones are the Megablocks and the little ones are the Legos.,little,ones,udpipe
10650400253,that's some loud stomping.,loud,stomping,udpipe
10650400255,I'm surprised Charlie_Baby is still asleep.,surprised,baby,udpipe
10650400261,polar bear.,polar,bear,udpipe
10650400262,polar bear lost his scarf.,polar,bear,udpipe
10650400274,that's not a good idea.,good,idea,udpipe
10650400281,"yeah, that's not a good thing to do.",good,thing,udpipe
10650400286,that was a long time ago.,long,time,udpipe
10650400338,silly kind of stunned there.,silly,kind,udpipe
10650400359,"yeah, Buba sounds like baba black sheep.",black,sheep,udpipe
10650400368,kind of hard to get him in.,hard,kind,udpipe
10650400379,the other guy in?,other,guy,udpipe
10650400383,that's the bad guy.,bad,guy,udpipe
10650400384,the bad guy's inside so he can't get out.,bad,guy,udpipe
10650400385,and the other guy can drive the car.,other,guy,udpipe
10650400399,that's a good place for the computer.,good,place,udpipe
10650400411,it means he's having good dreams.,good,dreams,udpipe
10650400413,he's dreaming about his big brother.,big,brother,udpipe
10650400457,we saw that really tall building?,tall,building,udpipe
10650400469,big tall black building.,big,building,udpipe
10650400469,big tall black building.,tall,building,udpipe
10650400469,big tall black building.,black,building,udpipe
10650400470,with two white antennae on top.,white,antennae,udpipe
10650400491,it's the tallest building in the world.,tallest,building,udpipe
10650400499,that's what makes the Sears_Tower the tallest building because it has the highest rentable floor space.,tallest,building,udpipe
10650400499,that's what makes the Sears_Tower the tallest building because it has the highest rentable floor space.,highest,space,udpipe
10650400499,that's what makes the Sears_Tower the tallest building because it has the highest rentable floor space.,rentable,space,udpipe
10650400501,the Malaysian towers don't have windows at the top.,malaysian,towers,udpipe
10650400505,little windows.,little,windows,udpipe
10650400558,the Burkharts are getting a new chimney.,new,chimney,udpipe
10650400563,that's a pick+up truck.,up,truck,udpipe
10650400564,what's on top of the pick+up truck?,up,truck,udpipe
10650400575,it's a red truck.,red,truck,udpipe
10650400579,is that a big wheels or a little wheels?,big,wheels,udpipe
10650400579,is that a big wheels or a little wheels?,little,wheels,udpipe
10650400612,silly boy.,silly,boy,udpipe
10650400616,sitting back there with all the old pop+corn.,old,corn.,udpipe
10650400627,have a good nap.,good,nap,udpipe
10650400632,is this your new bed?,new,bed,udpipe
10650400633,is this your big boy bed?,big,boy,udpipe
10650400653,there's a big boy bed in the living+room.,big,bed,udpipe
10650400669,"yeah, sleeping on your tummy is the best way to sleep.",best,way,udpipe
10650400711,there's a black kitty cat in one of the windows.,black,cat,udpipe
10650400756,that's your ABCD song.,abcd,song,udpipe
10650400757,"you got to learn the middle part, though.",middle,part,udpipe
10650400763,middle part?,middle,part,udpipe
10650400785,we'll plant some more daffodils.,more,daffodils,udpipe
10650400807,I think the pink ones are mommy's favorite.,pink,ones,udpipe
10650400808,maybe we'll plant more pink tulips.,pink,tulips,udpipe
10650400810,is that a good idea?,good,idea,udpipe
10650400823,that's a really hard zipper to open and close.,hard,zipper,udpipe
10650400871,the big camera.,big,camera,udpipe
10650400899,more men inside?,more,men,udpipe
10650400927,remember the little car he gave you?,little,car,udpipe
10650400930,they gave you the green car.,green,car,udpipe
10650400944,and we sang happy birth+day and what did you do with the candle?,happy,day,udpipe
10650400953,"yeah, you had two different cakes.",different,cakes,udpipe
10650400954,you had a yellow smiley face cake at home+ and then a sail+boat cake at Oma's.,yellow,cake,udpipe
10650400954,you had a yellow smiley face cake at home+ and then a sail+boat cake at Oma's.,smiley,face,udpipe
10650400990,sweet hereafter.,sweet,hereafter,udpipe
10650400991,can you say sweet hereafter?,sweet,hereafter,udpipe
10650400998,what's the only thing we bang?,only,thing,udpipe
10650401018,a big book.,big,book,udpipe
10650401022,is that a big book?,big,book,udpipe
10650401024,it's not your biggest book.,biggest,book,udpipe
10650401140,good job.,good,job,udpipe
10650401145,good job!,good,job,udpipe
10650401161,good job.,good,job,udpipe
10650401196,that's a really hard zipper to open and close.,hard,zipper,udpipe
10650401277,that's a good idea.,good,idea,udpipe
10650401285,that was a nice present.,nice,present,udpipe
10650401415,we also have to go over to Mike and Tom's and see all their neat pumpkins.,neat,pumpkins,udpipe
10650401419,"no, they have little pumpkins at their house.",little,pumpkins,udpipe
10650401420,but they carve lots and lots of little pumpkins and they're very -- very neat.,little,pumpkins,udpipe
10650401526,where's the green car?,green,car,udpipe
10650401532,who gave you the green car?,green,car,udpipe
10650401535,who gave you the green car?,green,car,udpipe
10650401553,Uncle_Pete gave you the green car.,green,car,udpipe
10650401578,he's a pretty clever guy.,pretty,guy,udpipe
10650401592,daddy and mommy ate too but we ate a little bit later.,little,bit,udpipe
10650401676,Melissa next door -- Melissa and Mattie have a brother.,next,door,udpipe
10650401701,you haven't seen Uncle_Charlie in a long time.,long,time,udpipe
10650401713,most people just call him Uncle_Charlie.,most,people,udpipe
10650500031,you made a big tower.,big,tower,udpipe
10650500063,that's a good toy.,good,toy,udpipe
10650500071,what -- what other song can we play?,other,song,udpipe
10650500081,you're making a new song?,new,song,udpipe
10650500118,which of them makes the prettiest sound?,prettiest,sound,udpipe
10650500172,"good job, Jay.",good,job,udpipe
10650500173,good jumping.,good,jumping,udpipe
10650500182,### a big hit.,big,hit,udpipe
10650500216,that was a good jump.,good,jump,udpipe
10650500219,silly boy.,silly,boy,udpipe
10650500237,James and his coal tender on?,coal,tender,udpipe
10650500246,it's a little scary.,little,scary,udpipe
10650500256,the water went on Sir_Toppam's nice hat?,nice,hat,udpipe
10650500258,Sir_Toppam_Hat's nice hat?,nice,hat,udpipe
10650500280,the green car?,green,car,udpipe
10650500314,the frog has a really long tongue.,long,tongue,udpipe
10650500319,this is the first time anyone's ever going to do a cross+word puzzle with a frog's tongue.,first,time,udpipe
10650500328,that's a smart frog.,smart,frog,udpipe
10650500332,these are mommy's special pens for grading.,special,pens,udpipe
10650500333,they don't make good frog's tongues.,good,frog,udpipe
10650500334,I bet you could find something in the toy basket that would make a good frog's tongue.,good,frog,udpipe
10650500362,that teddy+bear needed her own frog?,own,frog,udpipe
10650500365,I think we should call that teddy+bear Mary because Mary_Crystal gave it to you.,bear,mary,udpipe
10650500369,"not the frog, the pink bear.",pink,bear,udpipe
10650500370,Dana gave you the green frog.,green,frog,udpipe
10650500439,Mouse lives in a cardboard house?,mouse,lives,udpipe
10650500467,careful sweetie.,careful,sweetie,udpipe
10650500473,you'd get a really bad boo+boo on your bum.,bad,boo,udpipe
10650500485,did -- uh -- daddy put a new battery in?,new,battery,udpipe
10650500494,what other car?,other,car,udpipe
10650500496,what other car?,other,car,udpipe
10650500515,we'll have to wait until we get more batteries.,more,batteries,udpipe
10650500524,we can pull the whole track out from under the table and then you can reach it all.,whole,track,udpipe
10650500633,"""green ahead.""",green,ahead,udpipe
10650500645,it looks like a fun party.,fun,party,udpipe
10650500647,do we have any other books that have dog parties in them?,other,books,udpipe
10650500706,you can move the polar bear and sit at your desk.,polar,bear,udpipe
10650500761,a little harder to do it in a chair like that than in your desk.,little,harder,udpipe
10650500765,I -- I put a new battery in Thomas.,new,battery,udpipe
10650500769,"yeah, we can't use the bridge though unless we find that other piece.",other,piece,udpipe
10650500771,I'll go look -- I'll look in your room for that other piece.,other,piece,udpipe
10650500778,must be that new battery.,new,battery,udpipe
10650500779,the new battery must be a good one.,new,battery,udpipe
10650500805,"jay, I looked and looked for that bridge piece and I couldn't find it.",bridge,piece,udpipe
10650500809,you don't remember the last time we saw it?,last,time,udpipe
10650500819,sometimes that happens when there's a really tight turn.,tight,turn,udpipe
10650500854,turn it the other way.,other,way,udpipe
10650500884,it was under your little red wagon in your closet.,little,wagon,udpipe
10650500884,it was under your little red wagon in your closet.,red,wagon,udpipe
10650500899,that's what fresh batteries'll do.,fresh,batteries,udpipe
10650500903,must be some fresh batteries.,fresh,batteries,udpipe
10650500909,where are your slipper socks?,slipper,socks,udpipe
10650500914,"wow, look at him charge over that hill so fast.",fast,charge,udpipe
10650500923,poor little red caboose.,poor,caboose,udpipe
10650500923,poor little red caboose.,little,caboose,udpipe
10650500923,poor little red caboose.,red,caboose,udpipe
10650500942,the -- the track's kind of funny there.,funny,kind,udpipe
10650500967,good job.,good,job,udpipe
10650500989,I'm not sure that's a good idea to put the xylophone on the track.,good,idea,udpipe
10650501047,we haven't read that one in a long time.,long,time,udpipe
10650501050,has it been a long time?,long,time,udpipe
10650501059,we didn't have Thomas last summer.,last,summer,udpipe
10650501148,pretty darn close.,close,darn,udpipe
10650501149,good job.,good,job,udpipe
10650501158,it's part of the front cover.,front,cover,udpipe
10650501174,that's a good idea.,good,idea,udpipe
10650600006,a slimy worm food?,slimy,food,udpipe
10650600013,I don't know if Lilia wants slimy worm food.,slimy,food,udpipe
