doc_id,sentence,adj_lower,noun_token
10780501165,these are hard -- these are hard Legos to put together.,hard,ROOT
10780501248,"alright, that's enough of the wiggling.",enough,ROOT
10780600145,"that's not good, sweet+pea.",good,ROOT
10780600149,you are big enough to know you don't draw on the rug.,enough,ROOT
10780600249,"you getting hungry, Nick, for lunch?",hungry,ROOT
10780600360,you're too little to go outside without mommy.,little,ROOT
10780600390,are you getting hungry for lunch?,hungry,ROOT
10780600596,"now honey, I told you all the time.",honey,ROOT
10780600661,"are you sleepy, ###?",sleepy,ROOT
10780600762,"brussel sprouts are yummy, huh?",yummy,ROOT
10780600824,the Brussel sprouts are hot.,hot,ROOT
10780600867,"it's better than those other pickles mommy bought, huh?",better,ROOT
10780600876,"you're very hungry today, huh?",hungry,ROOT
10780700049,"your potatoes and chicken are hot so eat your carrots and that celery and let this cool off a little bit, ok?",hot,ROOT
10780700120,"oh, I'm sorry, baby.",sorry,ROOT
10780700155,"that was Madeleine, mommy's friend that used to live in New_York but she moved to Chicago now.",madeleine,ROOT
10780700536,"these are grey but they have purple handles, right?",grey,ROOT
10780700716,this one is blue with yellow dots.,blue,ROOT
10780700744,are we all done with our book?,done,ROOT
10780700841,the trailer's red and the cab is red.,red,ROOT
10780701288,I'm sure the part's ###.,sure,ROOT
10780701471,this one's red with the pink tail.,red,ROOT
10780800296,"are you almost done, little man?",done,ROOT
10780800299,are you still eating your food nice?,nice,ROOT
10780800432,"that's dirty, honey.",dirty,ROOT
10780800683,it's too tiny for mommy.,tiny,ROOT
10780800909,your dump truck's ready?,ready,ROOT
10780800990,the dump truck's stuck.,stuck,ROOT
10780801214,"you're awful cranky today, Little_Girl.",awful,ROOT
10780801405,"you're real overdue on a nap, Sweet_Heart.",overdue,ROOT
10780900154,aren't you hungry today?,hungry,ROOT
10780900169,"you're still tired today, aren't you, Sweetie?",tired,ROOT
10780900421,you better not have that car on the table.,better,ROOT
10780901087,is green your favorite color?,green,ROOT
10780901370,it's very nice outside today.,nice,ROOT
10780901377,"good, because when you get bigger, you can play in the sandbox too.",good,ROOT
10780901403,that's just a little -- one of those little baby flies.,little,ROOT
10781000108,and then if you're extra good -- maybe Santa will bring you one of those things.,good,ROOT
10781000280,are you too tired to feed yourself today?,tired,ROOT
10781000502,that's not safe at all with the scissors.,safe,ROOT
10781000546,oh you're good at gluing.,good,ROOT
10781000565,ok we got to put some down here too.,ok,ROOT
10781000600,"ok, ready to stick his nose?",ready,ROOT
10781000732,are you hungry for some lunch?,hungry,ROOT
10781000823,our tree's not that big.,big,ROOT
10781000836,this too big for the tree.,big,ROOT
10781000951,that's too big for your little tree.,big,ROOT
10781001061,our house is tall?,tall,ROOT
10781001072,that wasn't much of a lunch.,much,ROOT
10781001094,be careful they don't end up on the floor.,careful,ROOT
10781100074,and if you're at school -- where was it safe?,safe,ROOT
10781100168,is green still your favorite color?,green,ROOT
10781100427,"you're always so messy after lunch, aren't you?",messy,ROOT
10781100479,it's too cold to just put you in a diapy.,cold,ROOT
10781100566,ok we're going to put the roof on now.,ok,ROOT
10781100626,ok I fixes his house.,ok,ROOT
10781100746,wow that's a nice looking tower you're making there.,nice,ROOT
10781100912,is he too big for that bike?,big,ROOT
10781200126,how nice you made the tree.,nice,ROOT
10781200655,you're too big for that chair.,big,ROOT
10781200845,careful you don't sand in Kennedy@n-'s face Nicholas@n.,careful,ROOT
10781200848,be careful because you don't want the sand to blow by Kennedy@n-'s eyes.,careful,ROOT
10781200850,when you get sand in your eyes it hurts real bad.,bad,ROOT
10781200901,why what's wrong with the triceratops sand+box?,wrong,ROOT
10781200906,oh it's ok he's got a little chip -- chip on the side there.,ok,ROOT
10781200913,it's ok it's got a little chip on him.,ok,ROOT
10781201006,her hair is long and it keeps going in her little eyes.,long,ROOT
10781201034,are you sure it's not because the shovel's bigger?,sure,ROOT
10790101334,"yellow, blue, and you put them one right on top of the other just like that.",yellow,ROOT
10790200216,it's kind of cold out today.,cold,ROOT
10790200300,it's cold out today.,cold,ROOT
10790200306,your car's right there.,right,ROOT
10790400995,what color is this right here?,right,ROOT
10790401849,your pants are too big.,big,ROOT
10790500657,ok but we put it in a bowl.,ok,ROOT
10790500709,alright but not --,alright,ROOT
10790500773,"you're hungry for it today, aren't you?",hungry,ROOT
10790500799,you guys are hungry this morning!,hungry,ROOT
10790501036,open -- open the door all the way.,open,ROOT
10790501422,that's kind of silly of the train.,kind,ROOT
10790501698,your -- your grandma would be very upset with me.,upset,ROOT
10790502045,"ok, but Sammy, you have to stay on the line.",ok,ROOT
10790600300,because whose birth+day was it last?,last,ROOT
10790601139,because her kids are too big to play with it.,big,ROOT
10790601517,I'm a little disappointed in the weather today.,disappointed,ROOT
10790601718,your hands are too black to eat snacks.,black,ROOT
10790701439,I'm glad you like the eggs.,glad,ROOT
10790702272,"oh, you're ready for the wheel?",ready,ROOT
10790800185,"it's ok, love.",ok,ROOT
10790800196,"I'm sorry, honey.",sorry,ROOT
10790800284,"Sam, it's too cold out for sprinklers.",cold,ROOT
10790800368,"I'm sorry, love.",sorry,ROOT
10790800389,"no, it was just sand because you're not wearing shoe -- you're not wearing socks and when you don't wear socks you feel all the pebbles and everything.",sand,ROOT
10790800437,"right, when she has a baby swing she can go higher but right now she's too little for this swing.",little,ROOT
10790800492,because the swings are lower at school than they are at home+.,lower,ROOT
10790800579,"I'm sorry, honey.",sorry,ROOT
10790800693,it was warm out when you went to the game with daddy.,warm,ROOT
10790801000,"are you ok, honey?",ok,ROOT
10790801181,"in fact, I am really really tired, you woke up so early.",tired,ROOT
10790801347,the peanut+butter one's right here.,right,ROOT
10790801433,why are you too tired for the seesaw?,tired,ROOT
10790900325,"alright, but now we have to look for the other train, so put it down.",alright,ROOT
10790900789,are you just upset because you can't find the spaceship?,upset,ROOT
10790901219,"you're very smart, because they do have very similar symbols.",smart,ROOT
10790901503,"it's not yellow, but it's a submarine.",yellow,ROOT
10790901648,none of it's real.,real,ROOT
10790902207,is that yummy in your tummy?,yummy,ROOT
10790902438,so Mommy and you and Daddy and Julie got a gift for Lexi too.,mommy,ROOT
10790902616,that's good for our yard.,good,ROOT
10791000361,"your house is all gone, Julie.",gone,ROOT
10791000508,and what color is this right here?,right,ROOT
10791000780,well yours is kind of hard because you put -- a -- you put a teddy bear -- outfit on a giraffe.,kind,ROOT
10791000788,"because giraffes are so tall, and their neck are -- their neck is so long.",tall,ROOT
10791001045,there's not enough for them to go in all the cookies.,enough,ROOT
10791001136,"we're a little short on some of the ingredients, but I think we can figure it out.",short,ROOT
10791001381,"yeah, but it's important to put all the ingredients.",important,ROOT
10791001899,"at the same time, because it's really hard --",hard,ROOT
10791002034,you're better at doing the balls than I am.,better,ROOT
10791002266,I'm never happy if you go peepee in your pants.,happy,ROOT
10791002347,"no, no, it is not good -- it is not good for you to hold your peepee.",good,ROOT
10791100472,"Sam@n, Sam@n, is -- is it fun when we do it and we don't play the game?",fun,ROOT
10791100631,ok and so it's by the e@l.,ok,ROOT
10791100660,no it's e@l for elephant.,e@l,ROOT
10791100716,it's a little hard for her but she's still having fun.,hard,ROOT
10791100797,your unicorn's right here.,right,ROOT
10791100907,you're too old for Ed@n-'s games now.,old,ROOT
10791100944,ok but do you think it would be fun to do words like Sam@n.,ok,ROOT
10791101090,it's not fair when people win?,fair,ROOT
10791101462,you're sorry for saying a not nice word to Mommy.,sorry,ROOT
10791200214,sometimes it's fun to go to someone else's house and play with things they haven't seen before.,fun,ROOT
10791200307,ok we have to use the kitty part.,ok,ROOT
10800200116,"""now excited and full of hope the three little pigs set out along the road.""",excited,ROOT
10800200125,"""his new house is warm and cozy.""",warm,ROOT
10800200130,"""it's not long before a mean wolf knocks on his door.""",long,ROOT
10800200140,"""now the second little pig's new house is tall and firm, but soon the mean wolf appears at his door.""",tall,ROOT
10800200141,"""the wolf ### down the first little pig in a scattered pile of straw is much hungrier than before.""",hungrier,ROOT
10800200156,"""third little pig's new house is strong and sturdy.""",strong,ROOT
10800200182,"""I've been busy picking apples for -- since early this morning, says the pig.""",busy,ROOT
10800200839,you're too young to get Chiggers.,young,ROOT
10800201114,I'm allergic to those things.,allergic,ROOT
10800201482,it's stuck to your tooth.,stuck,ROOT
10800201491,clean your hands.,clean,ROOT
10800300382,no more in and out the house stuff.,more,ROOT
10800301132,it's a little bit different.,different,ROOT
10800400550,you ready for a nap.,ready,ROOT
10800500074,what's wrong with your nose?,wrong,ROOT
10800500077,what's wrong with your nose?,wrong,ROOT
10800500340,"not much of a whee in that, huh?",much,ROOT
10800600401,if you hold the chain it'd be easier.,easier,ROOT
10800600586,ok you get that one.,ok,ROOT
10800600885,ok you get to play ###.,ok,ROOT
10800601008,"you ok, little bit?",ok,ROOT
10800601064,you ready to play a game?,ready,ROOT
10800700041,what's wrong with your feet?,wrong,ROOT
10800700938,that's taller than mommy.,taller,ROOT
10800701170,that's enough of the baby.,enough,ROOT
10800701172,that's enough of the baby.,enough,ROOT
10800800152,what is wrong with you today?,wrong,ROOT
10800800809,I'm tired of you writing on the stuff.,tired,ROOT
10800800818,it's hard to tell which is which when you pull all the paper off.,hard,ROOT
10800900463,be sure that you take some footage of her.,sure,ROOT
10800901408,"why are you being difficult, child?",difficult,ROOT
10801000167,you're four years old?,old,ROOT
10801000412,"no, you're ready to pull the dresser down.",ready,ROOT
10801100179,what's wrong with you today?,wrong,ROOT
10801100379,a little bit bigger than you.,bigger,ROOT
10801100515,you ready for your nap?,ready,ROOT
10801200119,you're being very difficult today.,difficult,ROOT
10801200282,are you tired of your game?,tired,ROOT
10810600576,are you ready for this one?,ready,ROOT
10810600753,your boo boo's covered.,covered,ROOT
10810800243,it's ok it's just a little bug.,ok,ROOT
10810800387,no it's too cold for the sprinkler.,cold,ROOT
10810800725,ok for a couple of minutes.,ok,ROOT
10810801266,I'm glad we have an understanding.,glad,ROOT
10810801375,"because my hands are bigger, right?",bigger,ROOT
10810801489,ok I don't want to hurt your owie.,ok,ROOT
10811000301,they're so small and the other ones are so big.,small,ROOT
10811000742,what's wrong with your hair?,wrong,ROOT
10811000961,sometimes you're just too smart for your own good.,smart,ROOT
10820100460,you better come from up here.,better,ROOT
10820100834,"oh, you happy because I'm the only one who lets you feed yourself.",happy,ROOT
10820200077,you shy today?,shy,ROOT
10820200078,are you shy today?,shy,ROOT
10820200079,are you shy today?,shy,ROOT
10820200091,it's amazing how Dora can walk down a mountain.,amazing,ROOT
10820200683,because it's not that hot and you know how you catch ear infection.,hot,ROOT
10820200727,what about the mama's more?,more,ROOT
10820200728,what about the mama's more?,more,ROOT
10820200911,it's ok to eat bread on occasion.,ok,ROOT
10820201149,would you two stop being destructive?,destructive,ROOT
10820201366,your time is almost up.,up,ROOT
10820300112,what's wrong with your ear?,wrong,ROOT
10820300319,your hands are cold aren't they?,cold,ROOT
10820300415,it's cold on your teeth?,cold,ROOT
10820300549,popsicle man is gone.,gone,ROOT
10820301048,your tummy still isn't right.,right,ROOT
10820301052,your tummy isn't ready yet.,ready,ROOT
10820301122,you so rough and you fall all the time.,rough,ROOT
10820301635,your pull+up is full.,full,ROOT
10820400130,now what's wrong with your stomach?,wrong,ROOT
10820400134,you ready for breakfast?,ready,ROOT
10820400331,how is it hard to eat the grits?,hard,ROOT
10820400350,it's good for you to keep something warm and sticky on your stomach.,good,ROOT
10820400560,that's the color red.,red,ROOT
10820400573,that's pink like your boots Mari.,pink,ROOT
10820400575,that's pink like Mari boots.,pink,ROOT
10820400689,ok tell her byebye and give me the phone.,ok,ROOT
10820400958,ok have a seat so mommy can sweep that up.,ok,ROOT
10820401428,what's wrong with your nose?,wrong,ROOT
10820401664,"""you can't be too careful when a heffalump is sneaking around.""",careful,ROOT
10820401939,aren't you ready for a nap?,ready,ROOT
10820401945,you never ready for a nap.,ready,ROOT
10820500031,what's yellow your favorite color?,yellow,ROOT
10820500259,he was being mean to my baby?,mean,ROOT
10820500607,you pedal today?,pedal,ROOT
